,lepton_pt_l,MET_l,MT_l,Mll_l,DR_l
0,126711.92178859389,123768.83207609181,312587.4930215043,32839.6973365429,1.0205285213967843
1,53344.517547680036,163114.4525334123,309793.32256220875,28333.258005466883,2.1028743155148253
2,91953.99764999528,190778.45616643122,303759.82272441837,29129.13074547519,0.8017927637360951
3,42556.47304541578,78533.74533026808,166273.21782215757,35063.927201682316,1.2045177053110545
4,23571.83577686686,64799.18145211157,235454.7659880373,3998.317307200573,1.1379328699968236
5,29326.9551085738,123866.21460572607,260224.20526924072,26256.545003621093,1.071764577644499
6,42531.15083948698,32695.20996616579,87895.98433023393,615.8363825999569,0.8574764601896079
7,14876.523514974448,277710.5661881439,372739.842891103,25947.7837539308,2.2234436466671865
8,60494.74706490836,225132.98939864698,327423.2478201678,20911.511928452837,0.6094958363557708
9,80352.83135235567,435535.76308596303,625125.9041543544,35469.52864670924,1.3736544039120238
10,155929.12408426194,164206.58434573133,399408.9665053809,22000.933841087248,0.38178138879536866
11,15440.923242458826,766281.7265242109,925716.8636569502,75920.09337278953,3.2964304577125136
12,242494.11474325703,163387.57743194234,436448.9846323398,28900.10565933237,0.3611847432019909
13,120533.42888454496,608414.2641631664,759351.8086161972,34134.09281061317,0.7265494766397604
14,155274.57752692443,114626.96125219905,387489.9479312419,14741.79552488074,0.34490724169386205
15,113292.52471296309,109773.6918185453,239948.86605356899,42864.2303887359,1.318853018655974
16,47588.844690982995,170725.0051724089,273366.13091639825,22989.6043261862,1.0124905036841176
17,136733.1656362711,124669.67314820348,372616.61602023407,23813.930657835026,0.42203380492639475
18,164784.14403546782,15791.544052362453,245087.10373228794,14402.764903487636,0.3834155103563585
19,30496.267070913615,51823.87992148488,157105.0686062971,80601.35844433462,2.6567859117093975
20,11072.92994743678,178284.08470278996,213575.32225331583,21263.92102643649,2.0858970819668117
21,87873.20275889146,215665.1413398273,359098.7885882531,49781.11684072791,1.3111690368805715
22,32200.527872749008,81554.02961959282,174850.74754031943,11273.87568231091,0.8147309507449979
23,37678.499872577995,41341.84663713807,119911.91978161818,32623.789207197362,1.8728353922688252
24,138707.05033426566,268802.2877105172,632866.65330522,17843.505809590046,0.5401479956949978
25,51421.76718943408,120277.95688806138,187127.95266188364,20106.17098477273,1.1134948581787
26,5257.458747313819,86725.99085659368,259817.36508940003,126103.9451806194,9.422246081066973
27,18642.85189469155,263943.2662828021,605668.0115095854,1855.7327343953243,2.619435062477363
28,231961.58157000336,80982.94571741782,360878.8657037594,29272.62144059052,0.9960732619250093
29,240936.43197823485,791610.2538186135,1371054.955052664,333254.46427509596,2.3053375478951965
30,295710.7837339314,206419.19768498736,521342.8256335919,35441.8681035657,0.5791609360988611
31,107061.70276561953,212523.23979245414,461146.93520812615,30215.29140400396,0.4246068197243128
32,132136.1843395269,197538.94440021642,399487.320630425,34467.16849051181,1.0174666086138937
33,183391.46820645288,35533.70756525047,374321.2071770885,24104.386592793737,0.4269449346691183
34,48153.8194462268,85769.96814596963,188273.9184903105,25455.585509258563,1.8992454456498362
35,113482.05053628287,145348.86786126555,285521.53929199604,24353.81975415923,0.5886068832635465
36,139083.19549429373,193623.98428184673,357341.3668668704,21172.188295919375,1.1172690028204029
37,66726.1109396415,85585.14991219666,222989.11971570394,31608.233328956812,0.9551919981469608
38,27721.521371437007,24806.868163517356,94034.00538856693,3290.2895186117403,0.9730237916675969
39,157263.1306981565,239068.70903875123,427952.84545006783,53655.0280567548,0.934463672313452
40,143365.68337255094,182373.92586370296,506472.3650123554,35283.030253345016,1.2307163902503502
41,72704.64979937945,235974.3077567524,449940.1729012206,14984.488215551148,0.934642086079867
42,103821.22289987706,347440.36602511175,516303.90600081993,31366.83349284518,0.6835955010277318
43,25012.92161330158,47989.49318309563,135781.42243129734,20694.74598734424,1.0921500582901773
44,194282.96256865072,7598.14709038356,230531.84718593222,28506.73506771985,0.52587136477766
45,15188.731720818361,102097.93168827755,158609.78893831949,3965.690136488292,2.471289708360301
46,29669.179099739184,116718.54645186843,205591.033130551,751.5278173179738,1.1692583456906094
47,17332.72329366437,76393.36636683134,145169.29746588026,34046.60898681489,2.401985832488282
48,84822.59491111181,173323.79774704835,300890.7036847981,8288.354153489381,1.9175957252517462
49,99967.96350325168,46240.23983834078,185873.17080216407,35333.996523536356,1.0877474242330758
50,29781.526833127304,277095.9198731599,337230.3261259704,17542.17268118695,0.9974987517115789
51,177603.195718328,193533.23458016734,424515.76139877766,33347.749905417724,0.7867599366984789
52,120946.80031642005,263224.8643168244,442332.08565571834,25735.011340700923,0.38387977473219065
53,202072.47920785862,104847.63406619827,391634.9288751487,33541.516580941876,1.282431434395589
54,82593.75094167855,310926.7375073475,452751.77768413216,25163.63859825043,0.6770106235197471
55,197757.8093341019,208394.59959364808,452306.23570549453,19073.539460899294,0.5838400765226581
56,194057.36020378454,72208.45073080406,310757.6813886458,26007.333913335373,0.5014136322216848
57,48484.95399749979,257901.41694540493,419733.06980330107,101466.45650770447,2.1047599340906498
58,98505.09522582058,215396.90896678163,435712.73205360124,21509.448546925407,0.4900492335099665
59,74223.70485193968,262000.6754951833,451569.6290441276,20005.6161981829,1.2022736810910388
60,153194.88630153344,59068.66776108926,238157.36967488006,20407.959016827936,0.73910327287658
61,115479.30268821154,178408.01622392747,360075.1402320577,42266.082019870955,0.8869893538402025
62,180409.8347864767,145584.61900268623,373442.09899030044,31132.747055373864,0.47266664193167707
63,126467.70435388846,92386.14054553062,279712.2271504212,16372.23827362421,1.7003968697079521
64,180831.0643444944,286835.8530879432,493528.84753842454,43804.37228335522,0.6731900559028019
65,81454.97615837725,103968.12476763938,257797.3217026818,22484.53718204453,0.6087905186272883
66,105830.81211423964,173748.12989461314,645531.0240416469,34461.31280691048,0.4773252896017393
67,117234.17391468535,164974.20603444587,361446.59288469655,36804.120978241466,1.0358358784875181
68,85429.00986433246,224835.30566440447,357280.57416647795,1998.2804744854075,0.7354660856704108
69,119037.95130935695,361506.13438067987,529828.7443323556,8762.306584557617,0.23417910136687153
70,21961.253967669927,248419.91028440022,291707.6840773762,3486.2061841824584,1.1889174044838915
71,97258.89079863559,216262.9552420081,471603.9987177196,17877.421786030478,1.6065945578880738
72,41575.11744693578,54781.697505878765,152554.09011579407,4770.750855994861,0.3464161304582397
73,232839.12247614263,137547.95324824436,425566.8120340745,49850.23382612986,0.7019263490219276
74,8068.10993030173,331480.1602657719,478029.8715922652,17567.371545892544,1.38188373493946
75,112681.66801779257,136893.69681287478,267929.93697705056,49767.05679441989,0.867000374080112
76,118136.24449423463,66916.42421849184,249426.2898130071,46972.59648583204,1.6861932224120408
77,31327.38314235879,93671.06654516757,227939.61086033366,8237.990835184837,1.5294436418630042
78,94483.77016511478,213913.57899916772,323100.6399555719,32518.072268682277,1.3961087551517788
79,110400.57031041948,318356.0429928874,522255.0843559476,32882.23773643427,0.9025918415982227
80,51607.095476365685,80690.46517754071,146887.00689357182,19483.767736893707,0.9892675459140244
81,116010.64978060662,260927.73867234492,546128.7365558044,36139.15691332822,2.2709047955030566
82,67343.1345488851,90520.29086431692,174476.49731958428,26500.28830419967,1.0795673982625942
83,39332.61943623393,83837.98136347107,207227.5484349137,24999.084497640262,1.4521850647962735
84,78342.49374780965,192687.73989873167,363500.2726221587,3344.685479275516,0.12797630051319805
85,30683.91451131141,206987.72435990517,256066.752259625,10025.27061554109,0.8071075178008376
86,148729.6698663982,246333.09706129157,412338.8425893037,53100.969267216315,1.3713529282332595
87,38649.96535485327,137187.01278813934,220210.61838934588,1106.112357034247,0.8467878228856112
88,52809.754148737215,129305.13120279003,230928.62547230476,19765.862783143988,1.6461675109945229
89,79363.98607529333,290422.5449238043,397671.6256513222,22620.97243673664,0.6855648929688382
90,284259.04189222615,218428.02951074182,646115.045250525,32886.958942314275,0.369439708604569
91,122504.83436105502,369804.99183177954,501719.6243390356,13060.822675237885,0.4937533991856771
92,155916.51902897286,131121.67749660404,314548.07860878395,9535.119997366857,1.8142087599900198
93,246548.42265466164,185158.1950436161,463525.9812237082,27381.067423339067,0.3968047553790333
94,127721.73194398764,354420.03479134274,739204.5629745515,102602.23647215031,3.207589266443753
95,124690.34660808182,178363.38482690166,435132.35111522244,25174.58784846694,0.5520781374197096
96,69632.84952442146,215438.42175872528,380944.43481700605,31791.54983173806,1.8253902999133378
97,83336.89945503233,202612.3785362528,489521.4218739857,14530.408532755593,0.5508990542190882
98,161013.60977448325,215471.7642906191,438958.5644696406,33673.21402518403,1.8317709153173436
99,71239.08329638478,148886.61603215046,317873.11426200904,42466.78775338117,0.9654959453950995
100,59905.60232028505,138731.2016754695,310014.9931775459,32016.89729643459,2.621930160942285
101,27100.22827801091,230894.5368842132,295472.5386619571,6261.523221564776,1.926641542935383
102,112739.72616077068,150120.61822920816,413713.1921151441,33978.227142259384,0.9579212166822139
103,432554.5086403039,375968.1806028648,1291366.0614167058,2232.3286163263533,0.30317218551154346
104,164178.77138766996,155678.16627817613,511671.9217790406,32114.32149131627,1.444616847840856
105,52421.48452096764,251231.14838817873,343257.95296652126,20089.92563281524,2.065695393612886
106,154649.00876263258,20155.42183232025,217461.58910369241,54059.461384036535,0.8885887248921865
107,25082.715878334642,60480.80050116882,149826.04937164477,10699.213662754168,2.583565577722222
108,46484.81767620797,189991.48378830292,302418.0680658241,27293.58350871131,1.238884425033574
109,14479.77145813786,242879.60130715318,340465.76896085584,1056.5644662756958,0.4331126673005741
110,132751.962227639,111879.99949844947,492419.30469366023,15619.347856749288,0.24443535991937007
111,90438.48955693065,122984.82668205343,398185.45475428214,43532.10414655223,0.9149512740936738
112,77976.17295081425,245765.7595950836,370095.8719406685,54200.52293922603,1.4522972097270836
113,33191.101130483316,124903.41522481918,232889.4740886992,31948.2389356585,1.6707147482928144
114,128176.06581962405,184366.25908084254,360451.08759888343,19166.160783859774,0.7682945264623228
115,119957.43997887986,215661.3578723704,493073.40661627246,28351.49726140083,0.8022826658645709
116,107820.3192955952,167495.16037205272,368819.61128432717,1470.07681156385,0.691244642794843
117,103533.30829053419,469535.6347221123,636469.0517198293,25994.5581950888,0.7285328074700296
118,45012.94551584337,28418.53707954198,85140.64522565353,1525.98823587915,2.0941619335006636
119,95441.57565186669,112495.56559262691,282638.3225086184,12454.388134577603,0.4941904846716108
120,58151.07535673717,255526.79289721022,405487.6842130553,36119.57242029411,1.1228901060378547
121,11327.05214970297,89543.20003282545,169484.8479482033,416.5851031464724,1.1129268562378098
122,27394.45823174233,216468.3035193205,368316.809452391,68890.40949623683,2.6992938095610017
123,60815.6530536754,272443.3958959314,427423.69915661705,25915.2217853966,0.9955998806424341
124,102191.93395628563,94530.01828872092,265926.35767796927,42668.342829685986,1.169953214653243
125,177667.1813447948,122241.0423442772,379932.085868884,37140.744010666545,0.7561737624569377
126,197789.24143813745,53340.19800308054,391027.96423363953,26208.481735483958,1.2223487083955813
127,183303.03160304466,198463.06368346023,498009.9778331962,33414.16365613593,0.7211772385412977
