,lepton_pt_l,MET_l,MT_l,Mll_l,DR_l
103,67253.53208760869,100427.3638563007,258793.56197744363,110573.34988185954,1.964551253172244
104,106919.12814411055,128331.02173158072,325476.76327017613,89007.9669894641,2.639469091900639
105,39916.3573687301,167871.00566252178,292939.33547654224,66949.16873347246,3.4715499422294482
106,48008.47252743662,198109.33995563432,295590.875226731,43004.53053764662,1.2951441157186254
107,21885.377433530502,135031.38646619784,245597.04120144292,73056.81729021344,2.6738455015614466
108,40183.75499691959,171076.20214347553,315752.9754788708,68497.19284910742,1.9411600369166377
109,35980.76762482578,208856.02340815886,329727.28131517326,20631.768538468452,1.4862061675216376
110,52615.0376398101,182283.83969136854,255252.83412720464,31277.40613918425,2.1968015461080843
111,87110.97031297463,15652.19147772476,108832.86657365528,26457.503407383836,0.6627122836663194
112,21742.815205761104,82687.33118933534,207328.78898283516,24670.76403866743,2.319773287123029
113,36447.54234915924,115342.83133904773,168731.76433844687,28500.990498109957,1.8234358589717077
114,14016.23309680826,98610.39253470648,194526.37292762197,45618.883244170764,2.4164589616579013
115,73346.64500003633,73714.93859968921,213783.26887884273,45618.883244170764,2.4164589616579013
116,96099.00578038748,122968.57502936962,272499.56001363817,13913.971291452532,0.2770803035171604
117,78763.13701914331,286172.2537918356,556119.1661145657,30322.279431421473,0.8981930560417257
118,36489.2412034978,90737.3626661449,377071.1334407432,30322.279431421473,0.8981930560417257
119,85480.95562417876,92558.5001089113,230369.350952627,48056.315637333886,2.159524706043009
120,62017.36341566726,50636.38533223633,232699.3460288082,145957.34893370327,2.36664649908647
121,66932.81637497518,138171.29074763227,456706.71202656213,17052.913872887584,0.48321130690354686
122,23868.034155753765,531240.4731612147,581961.1147386559,36983.85193797378,2.5712761662357164
123,95024.16421092434,187969.50840422115,317628.21913153003,64402.49999721988,2.3695166095631013
124,19416.68534959399,165143.74851502664,218559.6785655851,34864.150187247746,2.380411457626067
125,41215.91345568891,89571.72201611617,193590.7004806645,15397.765655446397,2.072616297536862
126,90075.83782899473,88251.38127639011,288374.09085960215,31704.62206514625,1.0753965889347414
127,123545.85397345082,83378.61244635469,454898.1153487062,29933.70552166649,0.8012046951209741
128,47678.07277683129,220359.3297632303,390259.59648211265,75576.91918657954,3.042055746252185
129,82153.23902742003,159775.94738844052,383436.3093399961,24203.27229091955,1.2319227591312703
130,43593.46940446518,78425.16343354245,159930.40186730906,31108.81254979133,1.7297868444916795
131,54113.72348936516,97046.51521722684,200614.2441713635,31108.81254979133,1.7297868444916795
132,38813.21156711348,81531.51292647456,195846.8965515842,51712.033658741835,2.148050898527394
133,74136.7490868884,111140.15436684436,360874.79522087943,16706.15767038522,0.5095772810216301
134,102962.5062255348,50777.92288347597,243443.9257303143,16706.15767038522,0.5095772810216301
135,33307.88987877782,129342.76828592144,242404.9404340153,32486.9098342943,1.7523120185239682
136,46568.118241440774,145157.15008219506,218182.79215297182,50276.85802224781,2.4059566617080814
137,61666.84538936999,217534.29896812496,320865.3165290976,23968.437368586354,1.389116009577841
138,1025.62240088309,271527.0961293924,292781.1727634851,10844.92274229363,2.7488080994197372
139,101800.23238445687,120353.14691247739,368346.85501794977,32871.651986301,1.7303071336381184
140,63674.70567948323,35039.52806144858,148332.56520116932,24780.661849333435,0.6460519896642054
141,33092.103292098174,115384.98880337428,203177.23220596177,24780.661849333435,0.6460519896642054
142,109452.8984747443,150225.27527938603,442680.9746751176,106720.53799531184,1.7253606244297008
143,84270.00869419944,238486.61081692696,368457.8915981942,16980.465602051278,0.598069206299318
144,47680.05260567909,224933.49129923413,374105.30682646035,92532.87914210043,3.112185146191969
145,44685.51439643593,180073.6818184029,247647.26960253797,12358.61748832612,0.48507369023142893
146,26193.27038084146,210749.18107292612,257332.07760419525,31937.825103762763,2.80599196194087
147,61002.20637632253,53561.17385534872,173398.52064158634,38273.63769288069,2.6697996289108197
148,47203.04825728372,195593.70195017394,279388.4385339972,26884.267861979562,1.520997472142654
149,44026.02995223446,194777.2519403815,278120.75969232246,30058.108799814847,2.0788764352511127
150,51986.50507634521,240226.18417315657,328193.7599080434,30717.967135194835,1.3433994315958704
151,156866.26279994423,92929.25424346387,301610.26400532055,30717.967135194835,1.3433994315958704
152,54196.10606800929,160872.5968278671,341041.8489129594,53062.97175649323,1.4786651487816935
153,172124.70949542624,9271.501879491521,206010.44820975309,23553.694590994615,0.5348961907835825
154,62657.389032072664,234128.4206557922,358984.31492962065,35727.497788131084,1.7064282535715336
155,76245.09086691838,169410.3879979998,261877.31315396805,31262.05804250976,1.1664900994889547
156,77338.99244135826,160503.17048855562,276025.60707190266,55149.53543496654,3.072370546639246
157,44718.8479356506,42942.88518910166,147668.8513874847,34702.80674772188,1.4587735518666627
158,21330.599428686382,273693.471479062,365827.0822281753,40922.763152139196,2.984743556007103
159,179283.07586169065,277503.9677303501,604425.9328946174,40922.763152139196,2.984743556007103
160,109363.30391392561,103150.16356353273,311098.491073628,44807.05927785789,0.7254980030516341
161,94700.173943359,160236.29777763644,387287.6896650921,94098.01451589818,2.7113729330095966
162,102849.72668241021,347841.08895075077,583882.1323154679,97543.67049195428,1.6022645842123169
163,39955.09368817309,93998.02549818336,194890.4185724136,97543.67049195428,1.6022645842123169
164,19998.613490520183,140688.88411905293,203795.9973932299,30737.39943069286,2.5640996866187846
165,57408.28500984857,118727.67819667354,212278.8015069398,30737.39943069286,2.5640996866187846
166,130726.12053151843,190666.4018641369,366303.02507903875,43444.05419898241,0.7557040616594056
167,54110.84757470611,72319.86692443608,178577.46467786023,25711.836399113727,2.8370837317415982
168,73449.55187659788,131413.03869376605,229317.2827445204,13667.652037186981,0.3647067185967118
169,22133.552450539744,29425.13095247397,158460.94052422294,13667.652037186981,0.3647067185967118
170,17052.19831799229,273238.52304940484,506964.35778518853,24553.283703522036,2.108029794424077
171,26526.081971107556,128005.14352489996,186408.53276690288,15.600853481237264,0.0003894809215794719
172,102176.18529959352,217193.12600798387,385628.1066313351,64461.53449665525,2.1556884551574087
173,38448.58859916101,155530.47955489927,259317.14586535565,18982.143489469396,3.005334675572353
174,128403.24987743286,125791.25310454806,258162.69817647166,21034.835838096846,0.883422931490673
175,72641.68172694191,51861.74624806399,264921.32262676075,21158.3665285954,0.7034879541527841
176,52421.549783230956,37725.61782119077,128949.65022210697,21158.3665285954,0.7034879541527841
177,99908.47906966286,46043.66757488211,190087.73429895643,48010.6052473495,1.7343063230864857
178,79550.36081760198,88575.62798592444,239791.953410584,28991.048086239138,0.8804243019327357
179,93453.96835325127,431086.62869762036,583283.9760225441,47852.996443930715,1.7969505583070304
180,86522.14488854929,71062.61857428697,202420.17432637836,29168.036386973963,3.3079748339435393
181,118915.21410399278,147402.17339987174,412123.21393507055,72705.94275324982,2.1306781313384096
182,10047.073907113698,79939.5921124745,138810.59250581858,40890.42333069778,4.047391249671936
183,33828.64277270831,64682.103229342094,186601.16341890124,23054.477970906664,1.570159143875883
184,115299.46869171529,200238.4100962832,349269.1213437329,23054.477970906664,1.570159143875883
185,88667.27286356373,94550.81320144786,251731.7501738411,25599.098845667788,0.9166034315877664
186,69889.94435466132,127400.17995727622,347516.3971596266,150016.17083448064,2.6726610134828706
187,63402.36301017066,129556.94732416855,234427.1596974646,32680.153040249985,1.4032431684534883
188,34142.38613439687,3257.6386823213406,64652.72475008793,23977.646508987134,2.761123445724729
189,99599.32395058105,235903.0457299224,387974.33030873345,23977.646508987134,2.761123445724729
190,145873.16311902629,146640.21756143632,359138.43771116476,22022.796357089654,0.30041505402472446
191,179975.6431134517,182963.57512810655,441522.78001243994,94870.72354723071,1.6313628931003836
192,104693.09029892644,117332.9611112361,304774.48668498517,65605.85589273123,2.920338666540738
193,34060.99215417544,99388.99676364624,169323.31027360936,27659.77186456056,2.7634724379051927
194,59405.59235936034,93867.27388682465,169840.47909703615,40247.48977851521,1.5086485082751049
195,70528.69937513662,131235.86401243714,238086.3014718576,27192.838747299847,2.179923069470341
196,16606.851007809775,103229.44704246531,153807.05500597213,27950.22665804739,1.7548687218190173
197,71864.0463442961,36563.27571886473,183105.68486629904,77060.7354636254,2.7423913169351386
198,135212.6178836172,510810.65152904793,665522.3846363496,32299.905552998716,0.5603661900678409
199,28808.682778255214,136855.22503060685,197657.11463392325,28722.090643196796,2.9653104292205863
200,5552.009630892232,75865.5711472539,287958.960128401,28722.090643196796,2.9653104292205863
201,179817.98497301503,105126.50677367373,318307.37144645833,6656.990636964241,0.15896128637399498
202,78506.55415501649,90766.01155369564,245198.91862669855,37727.639786786196,1.2058241221956776
203,16825.94752723591,168943.79128338175,360406.8801953114,177008.2889601552,3.8652195273160905
204,97394.04932655692,43814.194526581916,201663.71969724994,45226.20117649701,0.8507223423575906
