,lepton1_pt,lepton2_pt,lepton3_pt,lepton1_eta,lepton2_eta,lepton3_eta,lepton1_phi,lepton2_phi,lepton3_phi,MET,MET_phi,lepton1_flavor,lepton2_flavor,lepton3_flavor,lepton1_charge,lepton2_charge,lepton3_charge
0,98576.72458721224,25674.61224001383,10602.17440841478,0.19199642989196636,-1.5037218647852977,-0.25867718136918466,-1.1111194090696213,2.096134630081749,-1.6044643173011128,222335.31341589842,2.4972579923409226,11,11,11,-1,1,1
1,82464.07122498294,28947.88418292765,23151.816725606,-0.06452767358286832,2.862873817566896,1.2043791843878535,1.6806860727219919,0.11560095917014483,-2.119302306748292,53720.72910336904,-1.6190439272474262,11,13,11,-1,-1,1
2,108483.67719734792,29396.799862073523,8926.378162562427,1.116945255042179,1.100162859517559,0.6535117208865533,3.0496915191041523,0.35711866595881336,0.7270407597184143,51696.59668122632,-0.11696056648183194,11,11,11,-1,1,1
3,96822.70180683312,27903.019629452858,6945.558541440021,-0.9514691088883639,0.7246451071408219,2.8284763052786297,2.6465762890553997,-0.15696747205609,2.4230322485139824,251946.2393049958,0.4473613272924729,11,11,11,-1,1,-1
4,160783.02071844004,109158.29556464712,23709.593826371198,1.179037639068889,0.13891188346296426,-0.3725597585682682,-0.7632695876241411,1.31715984515143,1.5459725885825866,153227.43247485554,-0.61074693609223,11,13,11,-1,1,1
5,225424.92473512274,36251.35127085166,23341.309999690096,-0.5739711466545958,-0.2467630503253217,-0.36350177967283487,-2.5827618934429095,1.171673665690556,-1.5023174471228837,312069.087106412,1.0807029380591675,11,11,13,-1,-1,1
6,65850.91249886717,48043.35910874786,16674.834062619764,-0.7859889783718967,1.9612572028987563,1.6748088503650131,0.5076157863653648,1.0117576661824372,1.5773979887578415,181385.8671878525,2.6314083090288456,13,11,11,-1,-1,1
7,324412.7680633974,31901.508398999376,16485.563391086092,0.6579441164314304,0.8690072953738811,0.2045885225029778,-1.1476487574672936,-1.145668793910481,-2.8908252742260543,662223.3040021256,-2.098803715432655,11,11,11,-1,1,-1
8,47334.1232469216,41456.76904015843,15225.593727974592,-0.998857891488356,0.5193436342733025,-0.827828642808182,2.4111830965790397,-0.5219120408950148,0.52672379346819,204477.94265924089,2.905103149483098,13,11,13,-1,-1,1
9,192017.7994921286,76870.87838656578,15630.00762382004,-0.5622461356997058,-0.4710483156651265,0.19393706287302762,-1.6530900924022347,-1.4735093016327465,1.3143550780964348,285404.16263590596,-1.8722624567155812,13,13,11,1,-1,-1
10,104733.90832496158,11512.469471030177,4675.214025506983,1.755167965587708,0.22866191311538783,-0.838551947116677,1.7358483399701057,-0.095900654422501,2.342486444467878,431347.7271256742,0.11098211548247358,11,11,13,1,1,1
11,210986.98148871586,105976.26073608927,24224.839832947604,-0.3180616518785437,-0.20324450094243454,-1.1817640122620845,-0.8006589401370425,-0.6608457801246401,2.134032957944037,68006.47150053649,1.9047939172741974,13,13,11,-1,1,-1
12,79277.36660939951,43178.62164472578,13748.526452427732,-1.6207163858602742,-0.5407894447037143,-0.5115318980555229,1.6756290059767274,-1.3085703095421461,-2.8185641479255543,251521.81839545656,-1.4597211361522886,13,11,11,-1,1,-1
13,194819.57895703008,41297.548375040045,10443.162211019324,0.4073430699161214,0.7658387127367983,-3.1598143378512473,0.15790379427602225,-2.7865699821936123,2.626094367196085,291924.1972086915,-2.7624442330218018,11,11,13,-1,-1,1
