,lepton_pt_l,MET_l,MT_l,Mll_l,DR_l
0,82568.08049192137,222335.31341589842,392398.18587672024,138961.13852574173,3.512380062085656
1,65993.71514218413,53720.72910336904,327830.7347924144,101724.73947301564,2.788618223419988
2,78314.72525394503,51696.59668122632,222847.9859285896,110113.33029247216,2.692625153691983
3,78021.84982123318,251946.2393049958,489828.3505516431,141571.80275589085,3.2663766600994273
4,145304.6235129067,153227.43247485554,521118.50082349416,154690.8978860975,2.7820952378965
5,206763.1710533733,312069.087106412,618971.3133109963,154690.8978860975,2.7820952378965
6,121943.66831501535,181385.8671878525,464263.4299274694,17769.07712234548,0.6340359873008021
7,353856.5009183872,662223.3040021256,1089467.6137125583,21512.65632394102,0.2110724656628128
8,23157.24643713253,204477.94265924089,342146.74412549584,43672.738988893245,1.8922044997793275
9,252793.94424558998,285404.16263590596,591775.4467551527,24446.759128944483,0.2014107812219947
10,105942.80160830465,431347.7271256742,703292.0892775666,24446.759128944483,0.2014107812219947
11,292887.2716831963,68006.47150053649,422842.3786730551,27046.49932247399,0.18091627307055302
12,34307.90430474735,251521.81839545656,474642.0709008014,33401.3080212708,1.5102772579866681
13,146166.78125455516,291924.1972086915,680387.3903828361,33401.3080212708,1.5102772579866681
14,61263.41870801415,159630.42678852432,380908.893881457,37357.888722130505,0.888975909116657
15,255411.65530305455,177450.55042038034,527421.1663169869,30151.170644114976,0.4660825296152872
16,226076.2109728478,104462.98081235855,360455.78506002435,23462.009684579138,0.6761364134900767
17,106515.59410600492,106281.72737207751,572728.292755537,27854.080821462576,0.3004722859637655
18,100521.28923580013,73804.32692278647,435696.38267543836,43613.181786706446,1.1399041091926074
19,185637.67297524982,471213.17608653154,969613.4718101582,43613.181786706446,1.1399041091926074
20,208748.18409505722,290710.5742137289,585961.0220441364,30944.67105029943,0.5049389621170467
21,197027.80325454904,226903.01037489699,510562.21410052956,19364.30576711126,0.17298014573834314
22,113564.75397653606,296064.37041997386,788042.580410861,19364.30576711126,0.17298014573834314
23,119830.50067071979,274647.072003801,417665.384713963,25049.828964750017,0.43886389974287165
24,198252.8487450897,298070.50926519156,588456.9553229304,125187.8812329686,2.0011768098487583
25,122311.64740997305,176502.31310648873,371555.67206117907,123546.19174284588,2.484460912001468
26,129470.35178150586,192223.87520114265,372296.11779520643,33317.66141220538,0.7403404666325137
27,27094.67011529147,43474.83797754176,179319.5472578843,33317.66141220538,0.7403404666325137
28,37912.34450725604,137568.84843679328,253413.1299589506,50046.63266750911,2.1230793686859766
29,116866.10634886226,576432.009744312,1083963.6383882281,210024.17674565577,2.6968665002556844
30,40057.69388357364,323109.33319145534,436558.5930086544,31909.79482656478,1.4240500606655533
31,199957.1899126469,188378.6487971841,414756.50366384303,23779.585898197347,0.8324666130048772
32,61458.68086358188,222174.59968542002,329506.6983780296,9638.970244674474,0.3412626670375388
33,141953.80039267865,483547.9298196365,807084.7512081716,31974.67004532942,0.7423935457321266
34,46542.91907352524,114207.37476138902,363555.9458444317,14227.571161826092,0.4292766794607299
35,152635.85664224505,119271.51933461904,342570.98558713467,109769.75416773351,2.6529346616107325
36,84857.40695263297,342100.106528265,481092.424000988,26362.934603555765,0.5227582252473912
37,157106.0625624316,114878.01446748755,300664.3623821253,77287.39610034897,3.0226074949455013
38,171777.7250919112,260670.13650611142,553128.2954149905,134055.67738667128,2.961231610162866
39,250290.08964933743,161983.64678693065,503258.05438778404,31413.16155957416,0.36581749959443194
40,129308.33222085949,125191.70112745737,298952.1968731072,21019.298212328104,0.6198998380316325
41,265139.5020432184,700369.6259865272,1102056.8901875757,44383.350519800144,1.391120211141718
42,244729.1795942284,239249.68204417918,660050.2614151518,110376.6509160251,0.8745830349201964
43,66148.94150639951,278757.0713140462,440919.11648831033,128067.39440415123,2.5090950491654564
44,118051.38210600927,70213.34259505136,375905.8049124213,25975.873762033112,0.4145518526627721
45,87175.54135483116,90980.64385355056,197534.8342664831,7392.586126985173,0.15657856396037478
46,158548.8510520212,237325.5222018902,448811.7858209154,14279.827847288698,0.22372018333112245
47,63522.76394811776,254149.9417896393,438433.28288725065,44759.409902865154,1.4245241099621295
48,112721.38579952696,209115.1175760117,416120.1398533244,29141.302628057438,0.5220406877238647
49,93096.91871056231,129869.03986631853,330749.8718809996,15390.24724439,0.9412708576098088
50,23843.302862733515,187727.7293763273,396006.4135358152,133936.1328529718,4.012410394595122
51,96945.66765030705,246519.22851945195,404750.7560016702,33934.733084687665,1.332305112159619
52,32191.74115960036,190675.10434647487,241673.1282481985,33573.13284607485,1.9831870676816867
53,26283.112521987743,152723.8680404908,231662.78165721998,51237.4103144281,3.1325945153064163
54,85504.74099587827,38128.98322450478,605197.1079656053,30700.797781503352,0.4948286593128264
55,44286.03794454461,624280.9077015852,793678.3083040114,6390.159455976254,0.4938488268505062
56,86246.75719251184,84472.95517866347,238314.86021022417,16604.28071481753,0.41482264522022877
57,210846.07910430373,317669.96186714567,576623.9561564054,11744.859405094083,0.21385113957045135
58,32482.120870931412,143843.19272117116,480473.2586923563,114240.9402834197,3.5794913220496207
59,125656.90982754472,293528.7777142433,567379.0629069809,139365.7919323966,2.1344108628074117
60,141267.89262850714,125769.06650744024,457802.6811998995,46580.93100519149,0.4794938851094087
61,69512.80907847977,559430.1172273253,686188.4887920506,35111.92485393884,1.820187105922577
62,231966.2428073247,119682.53432886432,379552.13462818094,26540.504335442005,0.5148152540889687
63,142915.753710145,104844.75883382696,480927.70266525104,28909.403585077598,2.2309217572079136
64,95529.9107874195,321402.13128969015,617025.8405314661,5623.818901909394,0.12349394537202206
65,210777.83624171955,356133.5716817749,616784.1162186627,39431.4972678293,1.1125524881983346
66,86080.22212329831,129335.13630726903,233060.13195876236,8277.088115235094,0.663749297035262
67,92520.52682484582,196890.27849987635,486012.9111675268,45626.474039928326,0.6784627832134901
68,37265.982596798465,140650.82168380715,262324.6627863984,34760.14663955979,1.777259257353095
69,107421.13744018272,81811.91201497368,292836.94303114194,51265.78338324505,0.853933517158627
70,202737.67911341853,338544.52106924815,570950.8318696009,22410.35424210015,0.7065520127195742
71,230326.91931918406,171183.60040637202,509921.0949267665,155074.69762316006,2.7292789100367476
72,266753.4711225793,272729.6256462137,624783.4001475695,154332.2531517811,2.960804336329956
73,160574.05177096062,271125.0127841667,526796.7875343653,187430.51035994836,3.1390697838140427
74,113948.5632562007,99069.69502972272,440840.30218811845,20869.19331608931,0.445970393308618
75,15705.289399250758,228962.29442783946,317430.3118852321,28738.719911271393,1.492525461333203
76,75024.16608457387,79746.00587470262,205196.9833270997,14378.277437421722,0.7099144402536105
77,55600.226678931,170834.29496482093,485547.4709458115,36872.606974910115,1.5044262118730156
78,15128.598435262458,53487.54605041786,134711.59646023688,55473.29223422321,3.074150311155115
79,85635.3372872452,279568.5317495382,453779.26574989286,130066.2015624971,2.3293418518162454
80,51398.659983212485,21736.114110242495,98465.35729936716,36614.04664836746,2.1880159533952077
81,53089.4186763969,504491.7075444817,644999.5482974565,11452.820099183364,0.3688352819325857
82,61802.04315675654,168156.32037551506,337079.09573116846,36079.79677866347,0.8775614354565481
83,174092.5960572782,256680.7027000323,508529.81929473305,49543.056115779254,0.8032616859073306
84,181097.9402009287,360641.3099513277,829880.6920364255,360230.1097775781,3.600192230421943
85,209440.630989996,192738.474784409,517151.9959801771,360230.1097775781,3.600192230421943
86,19846.372364911844,161519.6880301931,239729.01901192465,32781.76927637759,1.9302805783261594
87,34167.50858293371,177800.3784915916,275854.1183905599,31725.343041750035,2.6421091607107776
88,121746.43929681403,427764.12271817704,702018.441296064,9436.800975723223,0.20772004185890752
89,40827.54855236464,67498.36480655598,215584.88826878899,34985.737411294685,1.5569982967344786
90,33816.96445400724,173999.41426001186,230789.44227761356,16746.216296409744,1.2333915178072052
91,132043.97769752058,104884.22419154567,356373.1570724437,16746.216296409744,1.2333915178072052
92,110801.88645270537,83129.58707090306,283380.3411433519,34380.25583193108,0.7258402203672489
93,225222.92963235782,150666.81978073364,567474.1952487287,86979.2742021289,1.0646474722259904
94,439061.55419295054,837796.5712430621,1335997.0800502363,8927.063983290103,0.06887080999539688
95,102963.05643627467,156724.76620697472,288303.190466486,33440.57198310518,0.7077728256539083
96,204685.08293240197,429486.42348939256,654166.7166603617,17339.430651546598,0.3013398061336658
97,129289.91174201519,352990.04933476733,739576.2031323239,17339.430651546598,0.3013398061336658
98,120618.95251263502,148181.59706509925,428414.9188539381,17339.430651546598,0.3013398061336658
99,173322.78770811475,145664.62710192066,395749.0039654643,25920.08562681189,0.39069876743554094
100,141795.51081276318,384837.1477546836,771360.2429298119,186675.47854159703,1.6664737967578775
101,71817.17882834605,237412.46249176018,402083.4745219984,113508.37281976962,2.5653369942588675
102,72373.26084816232,114126.42085345155,213180.4262581972,32623.133130499085,0.8163627427859109
