,lepton_pt_l,MET_l,MT_l,Mll_l,DR_l
0,453368.7731927191,227629.62415732135,697073.5847624597,32350.97687343785,1.329908828591417
1,178907.35339426258,214974.26791104785,554559.7071193231,30747.803731249747,0.5878829058971268
2,144361.00249219054,345313.275524496,622826.1311508771,36281.158383933725,0.5474509482581786
3,83941.5910972346,188851.45025321096,292461.59752464993,529.5288123094106,0.7618096124405025
4,84689.53153384896,160241.09501181298,330090.73136903014,60821.56559226279,2.596507576498262
5,203117.33793322605,25793.199161373184,300894.8146418635,61461.88510512634,0.5475079181080503
6,30732.46505671182,226455.42490635876,318571.0443852074,2487.4545982087766,0.5097321897165104
7,58430.908743348824,102195.73601028405,306775.6565969447,52886.46365764779,1.3758238691726392
8,83323.4161313697,564543.6834708226,722981.8653289438,11258.566660168553,1.1560408141278058
9,102729.4376632384,160374.93677223026,358185.96579409594,6717.021313780998,0.8312936183253562
10,157106.5108612247,284090.16641574044,547071.7160673694,11828.18794875647,0.4497149666527282
11,186979.5289210581,111491.64295666822,374149.6008586224,47502.9621112853,0.5253941502901294
12,215204.3540825345,110492.48125930867,519919.3223996091,61104.00185966539,0.5582379404740259
13,91793.37620719397,282841.280093425,425508.1455159277,45436.52589629037,2.16531840992674
14,122601.84458703421,124346.14894973315,271025.34121469525,20757.923021109844,0.5789141639478703
15,99762.38794858949,247303.73334841657,395893.8525654017,29045.313744001985,0.7250749190162985
16,84748.8063109719,274480.74096557446,705909.8459279309,33117.593360302206,0.7698620716573
17,96809.92156717743,123586.78419552864,235987.96508460422,10937.439377345772,1.5226442779752798
18,130518.59878418321,138699.70497696564,325299.5005979646,35525.78609089921,1.5176186837212942
19,64302.4807024119,157815.01776841038,281533.8679148723,46935.305124071856,1.4856552559530214
20,136211.72551540763,178293.85256478417,749240.9396270277,73893.63390498095,3.278012331585552
21,52409.92474467772,49315.352472883664,136992.20722291898,35144.489939746214,1.32358054239175
22,144638.6575308578,263681.7582951074,459009.3931368729,32987.21455602769,0.8481406521285367
23,26200.984693106944,358772.35188218305,475565.3132590201,17642.53852390528,0.8330196221879954
24,79031.80445459079,148091.2075198422,346195.80687732896,9687.264044240861,1.424762970540842
25,119964.68472390469,10779.478926704265,178151.94697334894,56397.03197624512,2.0062455900998897
26,175036.6398128836,192297.5209776018,394313.1941418104,56180.38785406405,0.6235644782057064
27,78638.04187349006,121056.74221619192,285924.02469718235,53271.18920476185,1.0276529190684904
28,108407.95837187105,39475.98026007325,192720.5585877831,53528.038322127075,1.4478427736603978
29,84037.15019065818,585172.0968425983,739754.7423272863,48673.90921317513,1.1092010381206114
30,59296.461668977725,49177.75898851898,136290.62052297796,6729.07652106931,0.40103971225292556
31,153406.99062756007,113715.89080879829,425620.1093157452,68491.34833145661,0.8686638797196817
32,37227.5511378492,239102.47250290733,460501.7952067568,49213.27820689233,1.626322538199589
33,130434.16773795254,114895.5426699951,314352.0372037017,26686.487552179493,1.9641438383853964
34,130495.38695779075,193314.05768396665,510666.25427735253,60281.28990807018,0.9920862089966087
35,180258.96267956487,215436.56666786893,633311.0168905553,48356.91329163048,0.95516425276876
36,205868.91381286609,160728.37246646613,386978.3781768182,62202.670170391335,0.7199118531466115
37,162608.2230468085,232443.1114504641,782131.544487358,359366.33301726694,3.1522262678568973
38,72347.66130979695,346717.9252160726,518686.4842272749,46865.617201369845,1.1887280135088194
39,87177.92659600983,323232.2308080294,478217.8257519073,30104.752358372225,1.1728456610714575
40,112917.25658118453,189182.34175439124,384767.5285105092,72387.955496458,1.1324614256045353
41,84312.12598350577,153571.91679397074,300347.5063097219,33692.79866109058,0.7074483465065639
42,29158.07012009272,241844.85768019932,348107.0050288562,36629.12277620537,1.3847878280158958
43,55769.94002123277,188936.49110313717,284544.7514514958,6781.96807995602,0.7858318287716513
44,252375.21197738044,107755.32304759194,378059.35766950896,30749.69054355753,1.545402315192456
45,18323.64286294858,207949.23578741678,258155.50478170376,30509.133231585864,3.6096105930536897
46,149068.96024446448,185568.64002918178,364908.2662128994,7916.7577313254615,0.229706303902308
47,111427.373870254,205932.6576482311,367099.26157414785,43911.619205548,1.625055423530257
48,199282.70505512814,56840.53476080425,284550.8833516762,56257.730469060014,0.5513933976254828
49,34476.8675045494,129241.71601892798,184539.75542545825,13259.070413626881,2.0095689278762494
50,22794.16506443813,196143.47466233443,242067.16333531472,10314.223969500621,0.6780664349666709
51,29692.999057663084,175586.976510797,312982.6761406204,27782.65875091515,1.5503336887892103
52,132277.05343712535,55251.549580769104,202901.53188281565,5306.137678793568,0.5584385106900593
53,157520.8003197076,429979.5720403809,633903.7627742819,53635.96053265845,1.4815915544678298
54,156587.63940429623,136355.6756080158,352842.0225994341,19674.51623359171,1.5006104978934212
55,32617.89960745745,261722.87997996932,368044.6524163794,30861.98274092752,1.927994749750273
56,226089.47965344676,198682.17019170747,627846.2891801808,32482.882819160095,1.2946963587694995
57,120991.8876925332,308083.61436626135,634471.9301768993,785.5066147591912,2.680588676879248
58,41534.44079009072,158494.92445443693,259525.743652674,32556.350429843176,1.874892653757244
59,31241.17825863707,38537.111845577456,331200.7026393684,16734.614989303158,1.2280877677806825
60,47269.954086197715,56824.638286657915,113509.8482453208,3075.7246906338687,0.30019707593171474
61,201639.04842415583,180075.63666007537,426037.7361008583,12514.306743033882,0.4646293480482493
62,328484.9780682265,172779.07636067638,523380.12351236964,21741.041388580918,0.4820660581836009
63,271807.7931833381,73112.85815783562,395374.9518185081,31879.305741996246,1.1416264693788676
64,32728.322813895484,105507.08745377905,152742.51414876597,13992.649231322424,1.1558015550278578
65,122718.38230290651,170986.98343867483,321126.2948384788,41111.728909325335,0.6806661698721106
66,243023.6078440899,233496.2927327958,559032.0647114421,25374.240175727104,0.9103898289445644
