,lepton_pt_l,MET_l,MT_l,Mll_l,DR_l
0,453.3687731927191,227.62962415732136,697.0735847624597,84.40780560186255,3.0948752921869533
1,178.90735339426257,214.97426791104786,554.5597071193231,30.747803731249746,0.5878829058971268
2,144.36100249219055,345.31327552449596,622.8261311508771,36.28115838393373,0.5474509482581786
3,72.99727564598766,188.85145025321097,308.53008388068184,58.59861218492434,1.4318091875017673
4,78.3582466618125,160.24109501181297,342.26824624920164,54.71784599525041,1.9386737758334016
5,203.11733793322605,25.793199161373185,300.8948146418635,61.46188510512634,0.5475079181080503
6,33.593589242089706,226.45542490635876,321.9650999157518,35.031429658846726,1.7401412387055826
7,58.43090874334882,102.19573601028405,306.7756565969447,52.886463657647795,1.3758238691726392
8,79.31826172580881,564.5436834708227,727.2983904072483,52.886463657647795,1.3758238691726392
9,81.96890706464195,160.37493677223026,376.3109804729827,58.575982473138694,1.122085101107716
10,154.11068080415853,284.09016641574044,564.4525586485515,206.14480545132318,3.01496421289603
11,186.97952892105812,111.49164295666822,374.1496008586224,47.5029621112853,0.5253941502901294
12,215.2043540825345,110.49248125930866,519.9193223996091,61.10400185966539,0.5582379404740259
13,91.79337620719397,282.841280093425,425.5081455159277,93.76436042701647,2.7248706693666067
14,122.60184458703421,124.34614894973315,271.02534121469523,20.757923021109843,0.5789141639478703
15,99.76238794858949,247.30373334841659,395.8938525654017,29.045313744001984,0.7250749190162985
16,84.74880631097189,274.48074096557446,705.9098459279309,33.11759336030221,0.7698620716573
17,94.82218347028848,123.58678419552864,260.9650400276303,55.11551051010952,1.687460165848705
18,130.5185987841832,138.69970497696565,325.2995005979646,35.52578609089921,1.5176186837212942
19,64.3024807024119,157.81501776841037,281.5338679148723,46.93530512407185,1.4856552559530214
20,136.21172551540764,178.29385256478417,749.2409396270277,73.89363390498094,3.278012331585552
21,52.409924744677724,49.31535247288367,136.99220722291898,49.028695725661535,1.8181859525443982
22,144.6386575308578,263.6817582951074,459.0093931368729,86.49685153516623,3.1491762690722926
23,26.200984693106943,358.77235188218305,475.5653132590201,17.64253852390528,0.8330196221879954
24,77.06168311841743,148.0912075198422,350.81289452508673,50.7635997764933,2.789188322015751
25,119.9646847239047,10.779478926704265,178.15194697334894,56.39703197624512,2.0062455900998897
26,175.0366398128836,192.29752097760178,394.3131941418104,56.18038785406405,0.6235644782057064
27,78.63804187349005,121.05674221619192,285.92402469718235,53.27118920476185,1.0276529190684904
28,108.40795837187105,39.47598026007325,192.7205585877831,53.528038322127074,1.4478427736603978
29,84.03715019065818,585.1720968425983,739.7547423272863,48.67390921317513,1.1092010381206114
30,40.939856387613,49.17775898851898,135.7794229260704,36.60458852925626,3.009880560964403
31,153.40699062756008,113.71589080879829,425.6201093157452,68.4913483314566,0.8686638797196817
32,37.227551137849204,239.10247250290732,460.5017952067568,49.21327820689233,1.626322538199589
33,117.28401879892583,114.89554266999511,338.4711189348985,109.16296922371224,3.355669423134449
34,130.49538695779074,193.31405768396664,510.66625427735255,60.281289908070185,0.9920862089966087
35,219.48071270007804,215.43656666786893,762.6111020087728,336.9593123054859,3.006087841870827
36,205.86891381286608,160.72837246646614,386.9783781768182,62.202670170391336,0.7199118531466115
37,162.6082230468085,232.44311145046407,782.1315444873579,359.3663330172669,3.1522262678568973
38,72.34766130979695,346.7179252160726,518.686484227275,46.865617201369844,1.1887280135088194
39,87.17792659600983,323.23223080802944,478.2178257519073,30.104752358372224,1.1728456610714575
40,112.91725658118453,189.18234175439125,384.7675285105092,72.387955496458,1.1324614256045353
41,84.31212598350577,153.57191679397073,300.3475063097219,33.69279866109058,0.7074483465065639
42,29.15807012009272,241.8448576801993,348.10700502885624,36.62912277620537,1.3847878280158958
43,63.97162458705024,188.93649110313717,301.19596119045065,76.6221858810475,2.974978427863446
44,249.666021964617,107.75532304759194,378.134679135019,52.24056946249804,2.545118401594034
45,18.32364286294858,207.94923578741677,258.15550478170377,30.509133231585864,3.6096105930536897
46,149.06896024446448,185.56864002918178,364.90826621289943,7.916757731325461,0.229706303902308
47,111.427373870254,205.9326576482311,367.0992615741479,43.911619205548,1.625055423530257
48,199.28270505512813,56.84053476080425,284.55088335167625,56.257730469060014,0.5513933976254828
49,32.63858736762803,129.24171601892797,189.82858933283703,23.76296220587687,2.1524371972889114
50,22.79416506443813,196.14347466233443,242.06716333531472,10.31422396950062,0.6780664349666709
51,29.692999057663084,175.586976510797,312.98267614062036,27.78265875091515,1.5503336887892103
52,133.38889207267124,55.2515495807691,214.6091793061586,65.01751233464688,1.0893957009648674
53,157.5208003197076,429.9795720403809,633.9037627742819,53.63596053265845,1.4815915544678298
54,132.73873912317796,136.3556756080158,379.93651279509413,119.94793909780616,2.2807276523305284
55,49.13466050096524,261.7228799799693,403.00132204541995,66.424939258363,2.079605325695854
56,226.08947965344677,198.68217019170746,627.8462891801807,32.482882819160096,1.2946963587694995
57,117.57525050558169,308.0836143662614,639.0163356086631,292.7793136386178,2.9077985210421504
58,41.53444079009072,158.49492445443693,259.525743652674,32.55635042984318,1.874892653757244
59,31.241178258637067,38.537111845577456,331.20070263936844,276.14454146266064,4.326029260014771
60,47.269954086197714,56.824638286657915,113.5098482453208,3.075724690633869,0.30019707593171474
61,201.63904842415582,180.07563666007536,426.0377361008583,12.514306743033881,0.4646293480482493
62,328.4849780682265,172.77907636067638,523.3801235123697,21.741041388580918,0.4820660581836009
63,271.80779318333805,73.11285815783562,395.3749518185081,31.879305741996244,1.1416264693788676
64,32.72832281389548,105.50708745377905,152.74251414876596,13.992649231322424,1.1558015550278578
65,122.7183823029065,170.98698343867483,321.12629483847877,41.111728909325336,0.6806661698721106
66,233.25572770856857,233.49629273279578,562.0591551658904,85.24957648316621,3.0615714572584176
67,118.13578995921394,126.33656561216802,454.11206607057335,58.855854292548756,0.8706533896938128
68,135.76353424377157,312.730102965753,682.1961598321997,51.708297045882524,0.9326222912845835
69,38.34012797378042,283.61857818311694,641.4395625039186,49.308886254965024,1.7589275822738613
70,211.68750227805543,196.12789374388674,435.4448617157963,18.227354022276007,0.41326269164584734
71,85.91542301637263,129.42358852428444,245.91100423469007,27.456451340123017,0.6190013142093608
72,164.4831296562406,219.43574688100946,589.8086873213903,118.46897515735166,2.697081787613786
73,47.164057240815026,391.73494098624207,461.8491968905773,24.346481206001698,1.29528444233237
74,128.60519022126903,240.31684740144914,470.5441029298584,48.84192877681809,0.9903249853194569
75,87.86717100347511,232.32501058702368,362.80382831161336,64.32634752833225,4.002022430609813
76,214.56415001984246,116.14324656192488,393.19572588431083,45.66906717066497,0.40899162071711304
77,100.27619051970419,280.21412368512193,442.70364599177503,72.0390575855488,1.9639084520763825
78,95.50506232662867,75.16836665142242,235.34344064777218,67.90461528364654,1.274537555227872
79,103.47171299677117,91.35391921605226,227.82407021621478,14.166666245985422,0.2606839902954406
80,147.41450527687488,52.298625658356116,243.23097862322396,67.22378849297543,3.366400919743663
81,68.61868933561355,139.38993487604978,575.802590575766,24.99701072047361,1.4656977014942858
82,75.84709596562112,248.69676272653385,417.75016424015496,98.84072005679162,3.6480531403586656
83,58.648631616198195,186.11875149364667,251.57535355751955,7.573398377813019,0.7954472313575174
84,82.69364559872797,196.13977442378794,315.55031012623186,43.439507705527,1.4314611849509633
85,65.21229148734642,77.83937556026734,219.2805755267082,58.97996229962716,2.511401242149176
86,133.60860785506082,157.98711725768453,358.9452863105052,30.187612205166303,0.42528974916431195
87,143.61658251376704,350.5922192183409,534.1760505751134,49.34276027078868,0.86203646539474
88,39.96458370471827,87.03077047622043,215.85295569648073,60.783319358760195,2.3896784322544877
89,199.95667220135513,128.5925128760802,359.00420685961456,42.35833680290761,0.432217482944193
90,123.41456130724835,43.35936350681657,255.24551463784792,16.00940436578217,0.2537464154631089
91,44.402598349860874,209.2714060882451,450.5176780840673,16.00940436578217,0.2537464154631089
92,57.05856055657997,221.24917362795563,363.96409515313945,66.12107382905137,1.4799737461392752
93,185.02609674560898,240.614110787583,481.4464441388918,28.019935523628096,0.38553537843965924
94,69.80071035487346,131.31090585026527,219.8768902058793,34.63276781420129,1.1948544718295528
95,226.89753679858254,134.0549069617601,409.34888999567016,29.29455236399401,0.9242294262158112
96,29.25913104914155,52.21838404402552,144.7614205808513,30.134217778400345,1.775875883760316
97,135.92224582671713,124.33523866000009,406.5410951948211,219.55897286546707,3.089956936118599
98,81.74148804423287,333.3336489344889,689.3463782039382,219.55897286546707,3.089956936118599
99,52.40543073387848,415.48072898622814,520.3623306935846,24.492334310685564,0.7816158578913146
100,37.53271546355516,180.46465701174168,466.5119940683133,71.50167779916782,1.000426491669316
101,28.90361541819883,332.7926323170156,437.52621988334823,18.267450860027125,1.4854017582939314
102,96.8176126222328,301.24814660334283,608.3976797820017,24.633551532204045,0.6897766445234191
103,166.7692025232583,67.850269077862,365.82418884663787,24.633551532204045,0.6897766445234191
104,123.4175760226945,157.46273949593652,860.3486795516274,501.4166991126285,3.7553397812325544
105,15.237283072184422,152.9414812403674,247.87139125266776,38.91078405412131,2.3266368702301805
106,15.475436474978014,66.96907178386891,160.07413761554236,37.60947643251133,2.973032300915205
107,25.907408471353648,178.8962851602007,372.0545092879656,35.159703848868865,2.3530951696648295
108,146.19210085527797,44.34348051536406,292.4757686900044,64.94934020301896,0.8125654897916975
109,207.76549749490326,220.719098350322,482.3204966269658,52.895457338829274,0.4775518340382052
110,79.72044532753898,298.43705672989984,418.763905424851,52.895457338829274,0.4775518340382052
111,130.2362554401325,78.39364223127463,276.3976438803468,58.41253675353043,0.7844238526964304
112,225.9587129717168,124.01140782604202,400.98873002326917,114.8583126277579,1.1254046865079237
113,113.854326858476,92.92844015874655,283.4905898164332,73.29357603627344,1.4763798588388355
114,116.91890741858697,201.81466213143295,366.00543448933735,57.99052160214662,0.887463490443009
115,118.4148459548491,294.7960230048277,471.58896783722207,66.57820293543124,0.9949565847748382
116,16.632105452842456,101.4626760127143,246.96173915086086,22.51826323473263,2.4651286610040293
117,135.51114998792914,253.21668850003607,441.64344036171747,64.539352857076,0.9850446523939991
118,126.78434545905291,199.17341007869464,398.4110196139675,34.564080860481404,0.8588354529461921
