,lepton1_pt,lepton2_pt,lepton3_pt,lepton1_eta,lepton2_eta,lepton3_eta,lepton1_phi,lepton2_phi,lepton3_phi,MET,MET_phi,lepton1_flavor,lepton2_flavor,lepton3_flavor,lepton1_charge,lepton2_charge,lepton3_charge,visible_pt,transverse_mass,dilep_mass,dilep_DR
672,26774.974673288445,26774.974673288445,11769.18242109059,-1.7497190188142289,-1.7497190188142289,-1.7197898319131846,-1.035395645443957,-1.035395645443957,-1.1070945399645091,277402.88379561645,-2.8935602068953625,13,13,13,1,1,-1,65294.33721618131,433676.5159667499,1398.2608386574007,0.07769483704871835
673,20825.142768474387,20825.142768474387,788.5024458146652,-1.1419590296044944,-1.1419590296044944,3.7683335100061255,-0.6855365613705874,-0.6855365613705874,-0.21874775194407745,506213.7809099877,2.3976115764012347,13,13,13,-1,-1,1,42355.918806555106,593737.2904514256,46891.22369488509,4.932429889736044
674,11058.690496061618,11058.690496061618,4377.571250807665,1.1159363205829076,1.1159363205829076,3.618780734733894,-0.41316667038639104,-0.41316667038639104,-2.0273579585764803,66337.2394002124,-0.029368892672621615,13,13,13,-1,-1,1,22359.366562418116,147974.58074982616,24488.223147256598,2.97822827807332
675,2656.1430634152275,2656.1430634152275,1694.1290109761464,2.2808733132632453,2.2808733132632453,2.299772633159685,2.231524790039223,2.231524790039223,2.6899322488489337,144260.5243081827,2.859982679308503,11,11,11,-1,-1,1,6872.522537704517,175781.2542653367,964.7457385812386,0.45879688597997736
676,6530.444777701088,6530.444777701088,5721.6747411807055,1.4328718978573858,1.4328718978573858,1.5792574537630402,1.8051071994916825,1.8051071994916825,1.8359400299252704,239064.34291522152,3.0717308048190777,11,11,11,1,1,-1,18780.673149572685,279739.4409419974,915.2262617530984,0.1495974411891923
677,111.56763008508746,111.56763008508746,25.37167469582361,0.1312534966802488,0.1312534966802488,-0.004142122713809047,-1.1227678601418778,-1.1227678601418778,-1.0661523688610788,64539.62752567938,-1.3668734263236586,11,11,11,-1,-1,1,248.47043130094247,64790.06033069739,7.92348078546065,0.14675587757928743
678,15644.860657253901,15644.860657253901,5425.432921000611,0.9626481115411454,0.9626481115411454,-0.44287220257838317,-2.854392022753204,-2.854392022753204,1.1600477542295566,201994.17976241512,1.2720125119430223,11,11,11,1,1,-1,28112.09413800994,252821.03574269434,21817.958216079936,2.668837506142091
679,20456.061842727406,8285.784205249452,8285.784205249452,0.8521731825677142,-2.5724071496239076,-2.5724071496239076,1.3470357604195653,-1.7197489728097746,-1.7197489728097746,108756.36389894424,0.026823766766162948,11,11,11,1,-1,-1,4121.3424451064175,229891.18185298357,74489.56372505247,4.597055476237178
680,6699.474724880248,6699.474724880248,827.4195050943908,-0.5018820622981995,-0.5018820622981995,2.13678578280512,-2.9562614483168033,-2.9562614483168033,1.0738045698905383,536353.0541570734,0.9110084347310429,11,11,11,1,1,-1,12893.182815745227,555017.6917114857,9217.532241635805,3.4697427177127977
681,12249.70951188056,12249.70951188056,6762.629337802614,1.4428107055308266,1.4428107055308266,-2.2706002719947818,2.0089883397597683,2.0089883397597683,0.017192703555373452,183567.2750923543,0.3089791897385738,11,11,11,1,1,-1,22595.054752531614,270901.80878821935,58869.62770950887,4.2138665076637825
682,85005.99966697868,15314.044227207025,333.60104147292986,-1.6885391156830059,-1.0372050166933477,-3.782925962807194,1.6534159546071354,1.1235449082848032,1.653187431111968,258134.62513889777,-2.1109027500040063,13,13,11,1,-1,-1,98857.1415958617,465537.12871883105,30483.105016742786,0.8396424442805359
683,882.9895600394702,249.98122665868087,249.98122665868087,0.9442862063413849,0.9020113733146758,0.9020113733146758,-0.8024848781538926,-0.8124661313345557,-0.8124661313345557,126781.50135633264,2.6494037050114825,11,11,11,-1,1,1,1382.9361123403557,128797.34081680024,20.445050500775608,0.0434371606172944
684,6920.534738675274,6920.534738675274,633.1320564218241,-1.0637851818933344,-1.0637851818933344,-1.0629115838774907,2.246103354310064,2.246103354310064,2.2449784632657024,261310.18758619163,-1.8347572968906378,11,11,11,-1,-1,1,14474.201150718181,284175.96232570877,0.6113154010850121,0.0014242729215186295
685,129697.52886102555,129697.52886102555,50.61344149345919,1.8349315900245757,1.8349315900245757,-0.7923331486758073,-0.9433161946037242,-0.9433161946037242,0.010597276625764204,393255.8163898794,2.6165988455027853,11,11,11,1,1,-1,259424.34064837708,936754.2795384565,9149.69191389033,2.795079769489859
686,5449.711158159893,5449.711158159893,2437.9812119600756,-0.6909858800704847,-0.6909858800704847,-0.6898423756928325,-0.3288818345631061,-0.3288818345631061,-0.3297104510254489,304112.2962952982,1.7677230828382642,11,11,11,-1,-1,1,13337.402844305774,320605.60524406977,4.912025566220343,0.0014121641205522887
687,22842.042184828668,22842.042184828668,3600.1732548724062,-0.15810835606275528,-0.15810835606275528,-0.12786444486904677,0.9993927679203729,0.9993927679203729,1.0399422952712023,206354.61387543063,-2.165959690408351,11,11,11,-1,-1,1,49281.514318344234,256124.38032453568,458.6945108738666,0.05058614763617198
688,9444.62823407878,9444.62823407878,6254.543933244552,-0.39430656459813895,-0.39430656459813895,-0.46049432370366106,-0.8591468842604246,-0.8591468842604246,-0.8541079984697802,342188.8430870647,3.0204054256637143,13,13,13,1,1,-1,25143.740750334535,369344.2394546195,553.8317052597122,0.06637928762363891
689,9523.087492900619,9523.087492900619,443.4347342070287,0.7062945528221539,0.7062945528221539,0.6915604053689224,1.868271291718571,1.868271291718571,2.261933870343652,169956.43670415576,1.549989272507482,11,11,11,1,1,-1,19456.435053548223,193933.90264591147,804.3271995633927,0.3939382196625778
690,59.34966158393294,59.34966158393294,16.067051242933807,-1.3808161839296684,-1.3808161839296684,-1.344660038120668,-2.3716109905015808,-2.3716109905015808,-2.223044612706033,214603.80926141096,-0.29078885802351334,11,11,11,-1,-1,1,134.61039531718004,214887.60804902483,4.8828164359169985,0.15290269942368964
691,1372.2616163615905,1372.2616163615905,930.2857030823467,-0.9545372857236073,-0.9545372857236073,-2.5588575312363653,-2.7971122739059937,-2.7971122739059937,-1.127906008007018,125862.33207931429,0.9110501942172219,11,11,11,-1,-1,1,2810.00556804849,135702.379737035,2618.754597947975,2.3151874671996904
