,lepton1_pt,lepton2_pt,lepton3_pt,lepton1_eta,lepton2_eta,lepton3_eta,lepton1_phi,lepton2_phi,lepton3_phi,MET,MET_phi,lepton1_flavor,lepton2_flavor,lepton3_flavor,lepton1_charge,lepton2_charge,lepton3_charge,visible_pt,transverse_mass,dilep_mass,dilep_DR
0,57677.758774148824,19230.787591128428,19230.787591128428,0.43351693751816384,0.2796692447060809,0.2796692447060809,0.25005567755487895,-0.7306810901928726,-0.7306810901928726,137586.64524186077,-2.910504253296635,11,11,11,1,-1,-1,85291.69768572612,237932.68010681152,31786.071877111324,0.9927304368235661
1,129.79855172553812,129.79855172553812,27.14873088964867,-0.5462481230467118,-0.5462481230467118,-0.6215104456403431,1.813273882965538,1.813273882965538,1.835002524592021,87903.10593258432,-2.514664248443729,11,11,11,1,1,-1,286.74003238082827,88234.81688296769,4.8386374553208045,0.07833614152560717
2,191.4200883994207,191.4200883994207,51.13449880920872,1.003609873067315,1.003609873067315,0.8491061487261312,2.922921943899918,2.922921943899918,3.1011920699291453,114838.80391800716,0.7837532312614204,11,11,11,1,1,-1,433.25918826269395,115500.80435125709,23.367725344135977,0.23590599540870758
3,20457.01332135676,20457.01332135676,3462.479435842314,-0.5839083732128912,-0.5839083732128912,-0.2851563972648504,-1.6270684135638325,-1.6270684135638325,-0.8295762559804547,124616.6638645156,2.3224265436700677,13,13,13,1,1,-1,43403.36294765195,174343.83088640886,7012.758205535728,0.8516140467018202
4,62071.498171323314,62071.498171323314,34599.606857493614,-0.3955708528680071,-0.3955708528680071,-0.41709542433060687,-2.586993226872425,-2.586993226872425,-2.5572942443013034,119070.99588631756,1.3065307789125216,13,13,13,1,1,-1,158730.67053541992,283289.70565236086,1713.6677959768367,0.036678832347940796
5,3904.0977015300186,3904.0977015300186,493.47946880159714,-1.0626072511504854,-1.0626072511504854,0.9577491848047714,0.11799133173418219,0.11799133173418219,0.6880278230100667,168923.90083635534,-1.1697171064974574,13,13,13,1,1,-1,8227.957499727252,182075.48782336534,3414.5090817742225,2.099233605316938
6,174.4291594524385,174.4291594524385,44.346742824787356,2.3719911805350287,2.3719911805350287,2.380076008280428,-1.8750668968185549,-1.8750668968185549,-1.8558458503589839,124714.27372770691,-0.35941236337951604,11,11,11,-1,-1,1,393.19779387196934,126824.62022005953,2.2098872751508463,0.020852171749574898
7,628.1951227805406,628.1951227805406,296.01947944952815,-1.4069702139801104,-1.4069702139801104,-1.4073442622149552,3.036039346325599,3.036039346325599,3.0351406172191475,232325.7256813254,0.05705657668965733,11,11,11,1,1,-1,1552.4096282572407,235666.86307741658,1.1518193437766109,0.0009734608819945902
8,144.58318906188427,144.58318906188427,7.0144935707183125,1.472655017441666,1.472655017441666,1.1473504697936943,0.4541012648333742,0.4541012648333742,0.541888635863463,223467.61910426329,-2.2211787686020608,11,11,11,1,1,-1,296.15449856863364,224142.621956167,11.123773542049832,0.3369416436607769
9,23345.834205396583,23345.834205396583,5969.391320650861,0.6615464359359413,0.6615464359359413,1.2997562059721874,-0.33584401066131075,-0.33584401066131075,-0.45964604463554154,316897.83465189114,3.0035089649492193,13,13,13,-1,-1,1,52620.5352211816,383508.6310333333,7804.067825484617,0.6501066483169318
10,57709.314717173234,57709.314717173234,25313.81275018972,0.5612857006239867,0.5612857006239867,0.9229159039666872,-0.6075954171758023,-0.6075954171758023,-0.4583094897458526,670125.5139518133,2.8200444827021154,13,13,13,1,1,-1,140501.34374855485,835700.2869685175,15022.66168107018,0.391232273845478
11,15851.752798139787,15851.752798139787,1729.7026590641613,0.449419834388807,0.449419834388807,0.7329084358276399,0.4914747868029607,0.4914747868029607,0.5539996566186554,300535.61423681426,-1.8653065785000706,13,13,13,-1,-1,1,33430.00305181662,337328.8692618232,1561.1677898543285,0.2903018196484738
12,52471.3715381773,52471.3715381773,23046.59939138014,-0.11289560738631461,-0.11289560738631461,0.3655628227616747,-0.45802529466312986,-0.45802529466312986,1.2890025852151217,257428.57279146244,2.9581792731166505,11,11,11,1,1,-1,103421.82016371697,387630.8565284897,55899.50195750989,1.8113610580035049
13,1825.0320798088899,1825.0320798088899,106.01845764140924,2.552215213529139,2.552215213529139,-2.0784940146156696,1.110092214251795,1.110092214251795,-1.301145716954215,84482.35358438414,-0.9473878091323233,11,11,11,1,1,-1,3571.7873542248512,106042.77025592777,4487.693456570001,5.220875052758123
14,31770.601340287645,31770.601340287645,416.5475684190673,1.3485698448829415,1.3485698448829415,1.3483802683855501,2.1923602905476414,2.1923602905476414,2.193203328603703,357750.0768902303,-0.8173356259609033,11,11,11,1,1,-1,63957.7501019355,475553.30107311805,14.550667306338683,0.0008640905116544447
15,32936.59598611098,32936.59598611098,12020.589673218272,-0.4521739561238387,-0.4521739561238387,-0.3647648010797643,2.0314200648078446,2.0314200648078446,1.9649778716259323,186722.38853115207,0.07872498007921785,11,11,11,-1,-1,1,77871.34838575275,269977.32008022576,2184.9475129854854,0.10979492438333205
16,4548.40899209112,4548.40899209112,311.4809608732368,1.6361880573905714,1.6361880573905714,-0.39050567516113815,-1.6534590068903856,-1.6534590068903856,-0.7566177814240979,66124.18905694233,1.3917568448054398,11,11,11,1,1,-1,9294.394445717313,87907.75999546386,3028.193634201054,2.216260740359819
17,12059.504855356356,12059.504855356356,2988.3296551869107,1.8374136872955409,1.8374136872955409,3.5471155003078745,-1.0932394490030597,-1.0932394490030597,1.7939425693647781,123853.57335135447,-0.9729500664073347,13,13,13,-1,-1,1,21240.188447851797,220083.45797271648,16598.59680368653,3.3554284818193105
18,43247.782149041086,43247.782149041086,7193.638197724208,-0.9964523693148765,-0.9964523693148765,2.15406059948895,2.0940914606593246,2.0940914606593246,0.6645218393922877,312745.6862396485,-0.5918616738472944,11,11,11,-1,-1,1,87797.46568776028,472027.54637904395,84791.07155421685,3.459682249665521
19,4351.821574271642,4351.821574271642,401.3552174884133,0.5807397175075214,0.5807397175075214,0.5875588793958915,0.8984129847837217,0.8984129847837217,0.9021587010158896,528443.6473737345,2.7478048715653443,11,11,11,1,1,-1,9104.995674562437,539100.3325938592,10.327198431737203,0.007780190161668601
