,lepton1_pt,lepton2_pt,lepton3_pt,lepton1_eta,lepton2_eta,lepton3_eta,lepton1_phi,lepton2_phi,lepton3_phi,MET,MET_phi,lepton1_flavor,lepton2_flavor,lepton3_flavor,lepton1_charge,lepton2_charge,lepton3_charge
0,60432.759205779985,1772.3581601982448,159.13179266891652,0.13842420944300024,0.07526300239913082,0.07734150540257423,2.575995492462798,0.9727377880413617,0.9490694980408796,80650.15573026778,1.6065511395314587,13,11,11,1,-1,1
1,36174.19071769271,310.76561238729397,140.5903438756647,2.0991553939208223,-0.367136748764131,-5.9349809864771315,2.8627115411947126,-2.0339348944816744,-1.2885667313931601,11138.1079071736,0.8404769432036623,13,11,11,1,-1,-1
2,114977.9200987315,134.96477923121017,36.1879256076209,-1.523502056905341,-5.123272315129261,-5.141089871798129,-1.0397296140784198,1.6936992464892977,1.697744620960408,31730.719436333547,-0.5691894322045367,11,11,11,-1,1,-1
3,6726.094161740405,4705.18425681487,726.4580143363705,2.599948843511917,-0.44978036055575005,3.4885341592906274,-0.9104712292228619,-3.1291798130554502,0.5223662449403383,101448.06701636949,-0.2793422131693102,13,11,11,-1,-1,1
4,74073.89591489735,166.9762749545415,95.9199629328167,0.3195385368509129,0.9234137225212671,0.7425925693669189,-0.5941807481520384,0.10519991977696094,-0.05017495792377137,24368.822528553406,-2.484181577489284,13,11,11,1,1,-1
5,46896.54522149689,23003.947421571836,6723.575856812856,0.6957859625481488,-0.7336613119878317,1.0387967786835985,1.1338098769518912,-2.761225744810496,2.01692897474566,72000.50230904872,0.39840366265923566,13,13,11,1,1,1
6,50060.00282011547,4525.579192532421,335.74615699353427,0.7926749793281879,-0.9673200604304082,-2.2256696552199275,2.9200749890363933,0.3489614515878976,2.350331888534322,15714.489978345882,-0.29854704177979624,11,11,13,1,-1,1
7,27264.8553983402,2701.5896518410686,1539.4926737028402,1.8128148939499917,2.6924150186559954,1.32804817522163,-1.664398488480084,2.882132287407916,-0.3766572108687018,68268.0455800137,0.5296396414322344,13,11,11,-1,1,-1
8,25344.998123770394,690.3267214329283,550.2774469903852,-0.3905374015656501,1.3718281979771547,-4.4053135141759086,0.1838472799154226,-2.014545489829388,2.0911676628405655,31886.873689423053,0.40043162418204525,11,11,13,-1,-1,1
9,89223.831009242,71299.46174466159,48.297105259138874,-0.6586490704590577,0.9355427699909555,-4.97123694657842,-2.553433399872808,-0.03314007139998696,0.815127419399757,88039.96933046736,1.9921430169658447,11,11,11,1,-1,-1
10,23298.63637934324,1522.880036727112,1484.1907003645847,-0.0728691520080452,1.6025723662088251,2.2931795451091013,-2.877660052189761,-0.1711041704362467,-1.8490045127529589,12714.31473823071,2.652521792453922,13,11,11,1,-1,1
11,131630.95451772425,22597.913140381548,1375.1184817012254,1.7369775247749053,2.9167913297915247,-0.4659664719709097,2.132353849185556,-0.3984327923540436,-2.3546417380287643,68845.33137372976,3.050730422275458,13,11,11,1,-1,1
12,125785.57975314297,18623.86691257768,347.86023529404804,-0.011447421717897121,0.34836058072911,0.6397374626600614,0.32283411790703326,-0.3481434792665427,0.6136566203767745,114835.64334106541,-2.2835858399711038,13,11,11,1,1,-1
13,147442.48264279068,6120.867480952077,1996.175661371324,-1.6410397908507726,-0.5425430966836138,1.8443472385759923,2.389749606597042,-0.922417864574122,0.28973295863370885,28333.963314389384,-3.100629899340231,13,13,11,-1,1,1
14,32249.767792514423,4964.6842097259205,1534.2587435586686,-0.04054987677184224,3.199755128153211,1.828386286083115,-2.16461232145395,0.9345430950050676,1.5478956006073705,64939.99431563598,-0.7707005229200007,13,11,11,1,1,-1
15,49392.653891412156,762.4669489236504,610.0094921801051,3.3714663471803332,-1.8810563822027115,5.218914421943316,0.4634767453386394,1.1888495394194865,0.6754069202833157,44287.76492912806,1.4449097198793939,11,11,11,1,1,1
16,41940.483920308754,4069.606981263038,1433.540520642076,1.5084007525698544,0.4374452020409937,1.3839493917023367,0.05348414282617452,-3.033639191547245,2.6976004095192643,49308.475937194846,-2.2117877067290594,13,13,11,1,1,-1
17,52034.97255891842,5517.971433788995,702.1016549950931,-0.2016370728885167,0.12474294688183456,5.1866946974741985,0.021290473342289857,-3.053438730496162,-0.9568333133150506,120609.99334727165,-0.9494309453259535,11,11,11,-1,-1,1
18,34797.81081338993,8822.698788077976,3485.454616725062,0.082281676371308,-1.360701908729992,2.707704205765514,3.0339053310159123,1.6496590887642641,1.4098230374117708,9945.236220097522,1.5187720954605681,11,11,13,-1,1,1
19,33053.63409361457,510.21947863925254,314.7371852256814,1.5163253730977124,7.262519078525853,-3.107473148206013,-2.0789369882037896,-2.122033159024268,1.3754993771108448,60096.478578451824,0.04834652688852947,11,11,11,1,-1,-1
20,59019.18446402259,4994.047164956113,3225.721592946391,-2.1558015107506607,-1.3115046767408396,-1.1589393907960446,2.95314977799632,2.605106780471235,2.5595913291521937,73488.7428047828,-2.3049312498019674,13,13,11,-1,1,-1
21,42596.60810805646,1644.2341930826344,620.5778507031737,0.4139085834552425,1.5687034986830495,-0.5730566159702323,-2.9105672460945944,-1.9451352511885611,1.8958067313578626,78601.73738038058,2.499698925311179,13,11,11,-1,1,1
22,14013.372815710803,1885.5828655452724,696.9326680514067,-2.5045766813693495,-1.8478359835850813,-0.26645869864795335,-1.2993131160070823,-0.6870083058112733,0.4368246461469876,82915.26342219452,1.2009254405259289,13,13,13,-1,1,1
