,lepton1_pt,lepton2_pt,lepton3_pt,lepton1_eta,lepton2_eta,lepton3_eta,lepton1_phi,lepton2_phi,lepton3_phi,MET,MET_phi,lepton1_flavor,lepton2_flavor,lepton3_flavor,lepton1_charge,lepton2_charge,lepton3_charge
33,81939.40889922254,32138.626191305888,9707.026345489441,-0.05883243732011001,-0.19893767392772496,-1.9864883152854633,-3.1224214527678784,-2.364817143729398,-0.6902554481649013,299707.4461619865,-0.6328143418073041,13,13,13,-1,1,1
34,101366.77234326383,54832.469600796554,36922.01530911862,-1.0617594742108558,-1.351060275438014,-0.7979460216531872,-2.862076022343007,-0.5502066410121387,-0.33587039580577005,83366.38783684955,2.7570833626022795,11,11,13,-1,-1,1
35,160296.47433911895,32541.250405249342,28248.989870846257,1.2528588841111972,1.7515926518958833,0.3532155710848031,1.0875078022692812,-1.6386057371107363,-1.5894148775715187,74767.91524136749,-1.6738338160483648,11,11,11,-1,1,-1
36,19554.58165399893,18201.133649153122,15862.318432754804,0.8934616007030185,0.10216708257150842,1.4309670674517014,2.2916586651521564,-0.49501382118185366,2.515043730329768,227490.65254950014,2.0802465955398612,11,13,11,1,-1,-1
37,93091.5650532433,3082.5027341284986,2237.465228808806,0.07079309008362406,1.0653158533511684,4.019882673517447,-0.1703763074778958,-1.5875655095692112,2.0157357839985366,185672.45092162126,2.208464078620397,11,11,13,1,-1,-1
38,101984.87476899083,26332.68289594782,11850.784775604563,1.0473348136358223,1.9788001796646013,1.7272622041828378,-1.222443962314297,2.3224306198002296,-1.0603074728273432,191770.4079933749,2.2816959365663716,11,11,11,-1,-1,1
39,30468.857094548992,29202.315548761933,22746.91788264083,1.711568941786127,1.0798354300524202,0.7650919600298225,1.2838612516672356,-1.8532406175477625,1.2991915849298075,188502.62478303074,1.2481312364413295,11,11,11,1,1,-1
40,12998.130904665315,12579.89064804762,10447.297232092998,-0.4123438124479868,-0.6367401041920685,0.08991453000935316,0.28215745790124497,-2.909480259450088,0.9211474506326546,112221.2463822638,-2.5839461875988863,11,11,11,-1,1,1
41,14721.479615716982,10623.482943252162,2658.7592963364305,-0.1820652100675857,-3.685721633498831,-0.8732139375297395,2.2120960639261225,1.0307505513517832,-1.9727258075702736,96209.454884955,1.2262309344703002,11,11,11,-1,-1,-1
42,60947.623106436644,39855.938629078686,36903.76642872328,0.23825959056169588,2.8682674382062205,-0.47543177122978664,-0.10685446694036466,2.342598660503061,-0.9278782589633144,79879.3801345854,-2.460059811920699,13,11,13,-1,-1,1
43,43742.07144029599,23305.189269521914,5544.229425530333,-0.122388739523754,0.896493003040405,2.848216954974204,-1.2370476193276694,-1.4761183949851313,1.1999596315084786,75429.5554995418,0.9739364736479671,11,11,13,-1,1,-1
44,99556.62279817864,89911.65701578416,9251.166510235544,-1.1343812815572711,-1.8252955589243818,0.8624947759115011,-0.2596444199628521,1.2115715340643594,3.0837913782411266,50339.45642833374,-1.6008314110791457,11,13,11,-1,1,-1
45,44053.64561296377,20909.377317471117,13740.99755150722,1.5674634517922288,1.2726374947028856,1.744924297113128,2.077078924786487,0.9930874718510718,-1.05237885637238,111258.34265307053,-1.4993632198305948,13,13,11,-1,1,1
46,121245.35712957864,27629.357370784775,6966.020134923939,0.029943015562319028,-0.3470949656275531,0.8016117666129011,0.7967215229715588,-1.9061726945513622,1.5641065039136972,156274.73057014623,-1.6149295746256194,11,11,11,1,1,-1
47,44696.219631966305,20055.52738739009,2832.4825146614885,-0.2950892556447701,1.0088237957563226,1.951203329783872,2.773383293258061,0.46852004021503785,2.1752031713199065,208909.44470994224,0.008696578162712576,13,11,11,-1,1,-1
48,197213.48719790205,10668.794522417767,9358.073315150403,0.6702825876033564,0.26150619581175644,0.21912408347903597,0.6492114173840886,0.49591956456924363,-2.3914927139170468,86813.50863402683,-1.310436371560384,11,11,11,-1,1,-1
49,32623.20706452704,21031.817804167353,1881.0198377036027,0.9584012301211997,1.0110774499094366,0.1923275158186282,-0.845114938511603,2.663332854448065,2.4171771805379234,367966.3465764944,2.3165027771831324,11,11,11,1,1,-1
50,111582.36825438432,45869.27555636861,24336.046176445485,0.11083673413108723,0.3112411371389543,-0.28253799132659974,-1.1115179945450986,-1.2861848607345199,1.771260398792269,68590.35502271517,1.8543468763948312,13,13,11,1,-1,-1
51,96435.40610175421,16088.878594515232,8674.772853284008,0.9597584453605622,0.2680178446636573,0.11635624472370829,2.6313931696709707,2.668231175112042,-0.22868122437125626,229911.64981828924,0.25172026857163815,11,11,11,-1,1,1
52,128146.92087809263,36683.833565629124,23300.688800567645,1.8964186985821867,2.33226241788655,1.11880437199412,-1.4725159509557426,-2.306808959116425,1.4116214345132072,164294.93004074146,1.2793632734418465,11,11,11,-1,-1,-1
53,150510.78529499588,15661.990181517293,1474.5257226774097,-1.0912019873755445,-0.32286553875400326,-2.183469280776944,3.064576116664541,0.4457387033188689,1.5616819677157103,73728.66768884694,-1.403804506260897,11,11,11,1,-1,-1
54,209100.25134802418,93594.5907103314,17998.189338371707,1.0859094045393218,0.1314057908752239,1.7239173812887683,1.523685238406806,-2.2205624453384236,-1.251629934493082,37966.8473069891,-0.16737230812291184,11,11,11,1,-1,1
55,26726.69840241514,12081.038130572422,9454.233329391533,-0.8006919649443872,-0.8392465192741847,-2.439361609999589,-2.7188750984805976,-1.0630537351333733,1.8266495223720118,162760.887008129,-0.7272638206506412,11,11,11,1,-1,-1
56,29862.341068767455,10978.658463275977,4157.802164692498,-0.5843619588286996,0.4611604492656806,-0.8013313899760853,-2.8670991543984914,-0.0693653816765478,0.4186999553293314,340085.1544523754,0.41174266396671577,11,11,11,1,-1,-1
57,64816.033010161285,21398.72824121647,16663.960894335098,1.2010011771138427,0.5179094189945574,1.436066587473742,-0.08561231335586132,-0.5039645979361987,-2.9670688292306577,60131.96224657585,-0.007427961757077068,13,13,11,-1,1,1
58,181751.23554773148,38757.661236675965,7725.733228803722,-0.5770353862902592,0.7951462080307906,-0.35565279252857107,1.2741431266815673,1.2403886563466837,0.6533028611991993,23516.11611823466,-2.1379713211803772,11,11,11,-1,1,1
59,116997.84223341514,97640.9840478905,29239.445500173162,1.9334753604514974,-0.08046518345784642,-0.42906282876421237,0.29875527712258215,-0.03163152099306617,2.4640112212704572,227114.9326482207,2.2736964071480457,11,11,11,-1,1,1
60,25864.089942958337,4104.989278067743,913.845582685663,0.00036078087736197403,-1.8100173939325919,1.8289730759584981,2.877995087158916,-0.7155384064500676,0.0319305949492498,146010.23381092842,-0.4487672756686886,11,11,11,1,-1,-1
61,111935.24738167548,19175.237400402788,12925.262595218916,0.4362152260618726,0.7036255588077217,0.14589685401986738,-0.1207514316351705,2.5771627304449978,-0.35691677128213484,103732.18231027905,2.849882397091754,11,11,11,1,-1,-1
62,38749.60966133086,28759.47778636177,14763.77946177922,0.10911151242443375,0.5222134797672858,-0.08562812713628241,-2.6590312798655655,2.5655107517008133,0.4301923249311423,234647.94091280623,1.604190790019927,11,11,11,1,-1,-1
63,48835.04772162955,22910.694715350324,11297.96611890699,-0.8368694413935341,-0.37530807835014185,-0.0785278619569026,0.27315694309214017,0.2092376917277842,2.8017393044577386,35088.36241357004,1.3138317148090446,13,13,11,-1,1,1
64,49953.01073583268,13148.152716553706,2469.4609735713675,-2.1448047103837773,-1.3891200451423649,-1.84702800319289,-2.986983397565621,0.3839123615361694,-1.1885930247948946,276166.99912345584,-1.6040843329613765,11,11,11,1,-1,-1
65,132470.0828042374,19824.2491586652,2476.6696262279374,0.47317665437886736,0.9712874816908365,0.8233145555715317,-0.30758329929334727,2.048679886485011,0.7019804278091345,96423.0778457565,0.42907084780815413,11,11,11,-1,-1,1
66,50465.71596247887,41945.872779231286,26344.47041136866,0.48383836122225915,0.8293182002951778,0.6326413416757903,0.4930581527656385,-0.37052751172403464,-0.36748469300764514,83551.10984489869,-2.586392137017203,13,11,13,1,-1,-1
67,111290.41044336035,59192.42719482476,5917.267869406689,1.0993597970382358,-0.03877427758906938,-0.5384085843741043,-0.059464856322716586,2.3023412672394463,-3.0560861743782093,564267.4598167173,1.4316588288634786,11,11,11,-1,-1,1
68,148213.1267466307,7470.41744497186,6577.143201711957,0.9185618359114546,1.2959567438968131,1.865802487667895,-0.7928942523985261,2.8882831267415168,0.48541848876744,155368.852546771,3.035490932549139,13,11,13,1,-1,-1
69,69045.30737794629,21997.35884574961,1889.2454490424532,0.7362103943500101,1.3854163049291943,0.3107157611494068,1.6269765579037345,1.1050224494216403,-0.6811726110519503,190140.59922992587,-1.38489866435741,13,13,11,-1,1,-1
70,33333.14342454144,23475.164029511823,18538.695144352776,-3.3576449908694066,-3.0178177538133197,-1.0143349682355682,2.7619846917210893,3.098511697151899,-3.0299018133278195,85208.29788036979,1.0711384764651668,13,13,13,-1,1,1
71,57477.449994905204,17428.4724799742,6144.973504261305,0.44527199858131494,-1.1552866273800986,-1.4428895637399421,1.007585095791324,-1.2263806914142792,-1.9133368478203585,218673.58666333376,2.464251226637144,11,13,11,-1,1,1
72,144143.90499142525,59274.59452071796,34295.208616231095,-0.4829872358190138,-1.7526143716398652,-1.7898075237731021,0.016441860567713087,-1.448538251508357,-2.3505572648710875,269387.39772960916,2.4855910912430885,11,11,11,1,-1,1
